"name","valueType","entityType","mimeType","unit","occurrenceGroup","repeatable","categories:es","categories:ca","opal::derivedFrom","maelstrom::administrative_information:en","questionName","maelstrom::data_source:en","script","maelstrom::uuid","stage","questionnaire","label:es","description:es","labelNext:es","labelPrevious:es","labelStart:es","labelFinish:es","labelInterrupt:es","labelResume:es","labelCancel:es","conclusion:es","label:ca","description:ca","labelNext:ca","labelPrevious:ca","labelStart:ca","labelFinish:ca","labelInterrupt:ca","labelResume:ca","labelCancel:ca","conclusion:ca","section","page","required","maxCount"
"DEPRESION_MEDICACION_1_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_DEPRESION","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_DEPRESION.FRECUENCIA_MEDICAMENTO.FRECUENCIA_CANCER_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_1_FRECUENCIA_UNIDADES","text","Participant","","","","false","1=Día;2=Semana;3=Mes;0=No sabe/No contesta","1=Dia;2=Setmana;3=Mes;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/FRECUENCIA_DEPRESION","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_DEPRESION.FRECUENCIA_MEDICAMENTO.UNITATS_FRECUENCIA_CANCER_3').map({'DIA': 1, 'SEMANA': 2, 'MES': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_2_USO","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/MEDICACION_DEPRESION_2","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICACION_DEPRESION_2').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_2_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_DEPRESION_2","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_DEPRESION_2.MEDICAMENTO.MEDICAMENTO_DEPRESION_2')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_2_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_DEPRESION_2","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_DEPRESION_2.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_2_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/EDAD_MEDICAMENTO_DEPRESION_2","Questionnaire/Interview related information","H14","Questionnaire","$('EDAD_MEDICAMENTO_DEPRESION_2.EDAD_MEDICAMENTO.EDAD_MEDICAMENTO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_2_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_DEPRESION_2","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_DEPRESION_2.FRECUENCIA_MEDICAMENTO.FRECUENCIA_CANCER_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_2_FRECUENCIA_UNIDADES","text","Participant","","","","false","1=Día;2=Semana;3=Mes;0=No sabe/No contesta","1=Dia;2=Setmana;3=Mes;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/FRECUENCIA_DEPRESION_2","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_DEPRESION_2.FRECUENCIA_MEDICAMENTO.UNITATS_FRECUENCIA_CANCER_3').map({'DIA': 1, 'SEMANA': 2, 'MES': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_3_USO","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/MEDICACION_DEPRESION_3","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICACION_DEPRESION_3').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_3_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_DEPRESION_3","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_DEPRESION_3.MEDICAMENTO.MEDICAMENTO_DEPRESION_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_3_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_DEPRESION_3","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_DEPRESION_3.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_3_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/EDAD_MEDICAMENTO_DEPRESION_3","Questionnaire/Interview related information","H14","Questionnaire","$('EDAD_MEDICAMENTO_DEPRESION_3.EDAD_MEDICAMENTO.EDAD_MEDICAMENTO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_3_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_DEPRESION_3","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_DEPRESION_3.FRECUENCIA_MEDICAMENTO.FRECUENCIA_CANCER_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPRESION_MEDICACION_3_FRECUENCIA_UNIDADES","text","Participant","","","","false","1=Día;2=Semana;3=Mes;0=No sabe/No contesta","1=Dia;2=Setmana;3=Mes;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/FRECUENCIA_DEPRESION_3","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_DEPRESION_3.FRECUENCIA_MEDICAMENTO.UNITATS_FRECUENCIA_CANCER_3').map({'DIA': 1, 'SEMANA': 2, 'MES': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DIAGNOSTICO_MIGRANA","Questionnaire/Interview related information","H13","Questionnaire","$('DIAGNOSTICO_MIGRANA.EDAD.EDAD_DIAGNOSTICO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_EDAD_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/DIAGNOSTICO_MIGRANA","Questionnaire/Interview related information","H13","Questionnaire","$('DIAGNOSTICO_MIGRANA.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_1_USO","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/MEDICACION_MIGRANA","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICACION_MIGRANA').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_1_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_MIGRANA","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_MIGRANA.MEDICAMENTO.MEDICAMENTO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_1_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_MIGRANA","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_MIGRANA.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_1_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/EDAD_MEDICAMENTO_MIGRANA","Questionnaire/Interview related information","H14","Questionnaire","$('EDAD_MEDICAMENTO_MIGRANA.EDAD.EDAD_MEDICAMENTO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_1_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_MIGRANA","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_MIGRANA.FRECUENCIA._FRECUENCIA_MEDICAMENTO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_1_FRECUENCIA_UNIDADES","text","Participant","","","","false","1=Día;2=Semana;3=Mes;0=No sabe/No contesta","1=Dia;2=Setmana;3=Mes;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/FRECUENCIA_MIGRANA","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_MIGRANA.FRECUENCIA.UNIDAD').map({'DIA': 1, 'SEMANA': 2, 'MES': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_2_USO","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/MEDICACION_MIGRANA_2","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICACION_MIGRANA_2').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_2_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_MIGRANA_2","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_MIGRANA_2.MEDICAMENTO.MEDICAMENTO_MIGRANA_2')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_2_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_MIGRANA_2","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_MIGRANA_2.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_2_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/EDAD_MEDICAMENTO_MIGRANA_2","Questionnaire/Interview related information","H14","Questionnaire","$('EDAD_MEDICAMENTO_MIGRANA_2.EDAD.EDAD_MEDICAMENTO_MIGRANA_2')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_2_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_MIGRANA_2","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_MIGRANA_2.FRECUENCIA.FRECUENCIA_MEDICAMENTO_MIGRANA_2')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_2_FRECUENCIA_UNIDADES","text","Participant","","","","false","1=Día;2=Semana;3=Mes;0=No sabe/No contesta","1=Dia;2=Setmana;3=Mes;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/FRECUENCIA_MIGRANA_2","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_MIGRANA_2.FRECUENCIA.UNIDADES').map({'DIA': 1, 'SEMANA': 2, 'MES': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_3_USO","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/MEDICACION_MIGRANA_3","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICACION_MIGRANA_3').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_3_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_MIGRANA_3","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_MIGRANA_3.MEDICAMENTO.MEDICAMENTO_MIGRANA_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_3_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_MIGRANA_3","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_MIGRANA_3.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_3_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/EDAD_MEDICAMENTO_MIGRANA_3","Questionnaire/Interview related information","H14","Questionnaire","$('EDAD_MEDICAMENTO_MIGRANA_3.EDAD.EDAD_MEDICAMENTO_MIGRANA_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_3_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_MIGRANA_3","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_MIGRANA_3.FRECUENCIA.FRECUENCIA_MEDICAMENTO_MIGRANA_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"MIGRANA_MEDICACION_3_FRECUENCIA_UNIDADES","text","Participant","","","","false","1=Día;2=Semana;3=Mes;0=No sabe/No contesta","1=Dia;2=Setmana;3=Mes;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/FRECUENCIA_MIGRANA_3","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_MIGRANA_3.FRECUENCIA.UNIDADES_3').map({'DIA': 1, 'SEMANA': 2, 'MES': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DIAGNOSTICO_ESQUIZOFRENIA","Questionnaire/Interview related information","H13","Questionnaire","$('DIAGNOSTICO_ESQUIZOFRENIA.EDAD.EDAD_DIAGNOSTICO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_EDAD_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/DIAGNOSTICO_ESQUIZOFRENIA","Questionnaire/Interview related information","H13","Questionnaire","$('DIAGNOSTICO_ESQUIZOFRENIA.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_1_USO","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/MEDICACION_ESQUIZOFRENIA","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICACION_ESQUIZOFRENIA').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_1_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_ESQUIZOFRENIA","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_ESQUIZOFRENIA.MEDICAMENTO.MEDICAMENTO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_1_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_ESQUIZOFRENIA","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_ESQUIZOFRENIA.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_1_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/EDAD_MEDICAMENTO_ESQUIZOFRENIA","Questionnaire/Interview related information","H14","Questionnaire","$('EDAD_MEDICAMENTO_ESQUIZOFRENIA.EDAD.EDAD_MEDICAMENTO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_1_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_ESQUIZOFRENIA","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_ESQUIZOFRENIA.FRECUENCIA._FRECUENCIA_MEDICAMENTO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_1_FRECUENCIA_UNIDADES","text","Participant","","","","false","1=Día;2=Semana;3=Mes;0=No sabe/No contesta","1=Dia;2=Setmana;3=Mes;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/FRECUENCIA_ESQUIZOFRENIA","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_ESQUIZOFRENIA.FRECUENCIA.UNIDAD').map({'DIA': 1, 'SEMANA': 2, 'MES': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_2_USO","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/MEDICACION_ESQUIZOFRENIA_2","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICACION_ESQUIZOFRENIA_2').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_2_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_ESQUIZOFRENIA_2","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_ESQUIZOFRENIA_2.MEDICAMENTO.MEDICAMENTO_MIGRANA_2')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_2_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_ESQUIZOFRENIA_2","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_ESQUIZOFRENIA_2.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_2_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/EDAD_MEDICAMENTO_ESQUIZOFRENIA_2","Questionnaire/Interview related information","H14","Questionnaire","$('EDAD_MEDICAMENTO_ESQUIZOFRENIA_2.EDAD.EDAD_MEDICAMENTO_MIGRANA_2')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_2_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_ESQUIZOFRENIA_2","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_ESQUIZOFRENIA_2.FRECUENCIA.FRECUENCIA_MEDICAMENTO_MIGRANA_2')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_2_FRECUENCIA_UNIDADES","text","Participant","","","","false","1=Día;2=Semana;3=Mes;0=No sabe/No contesta","1=Dia;2=Setmana;3=Mes;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/FRECUENCIA_ESQUIZOFRENIA_2","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_ESQUIZOFRENIA_2.FRECUENCIA.UNIDADES').map({'DIA': 1, 'SEMANA': 2, 'MES': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_3_USO","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/MEDICACION_ESQUIZOFRENIA_3","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICACION_ESQUIZOFRENIA_3').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_3_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_ESQUIZOFRENIA_3","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_ESQUIZOFRENIA_3.MEDICAMENTO.MEDICAMENTO_MIGRANA_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_3_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_ESQUIZOFRENIA_3","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_ESQUIZOFRENIA_3.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_3_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/EDAD_MEDICAMENTO_ESQUIZOFRENIA_3","Questionnaire/Interview related information","H14","Questionnaire","$('EDAD_MEDICAMENTO_ESQUIZOFRENIA_3.EDAD.EDAD_MEDICAMENTO_MIGRANA_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_3_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_ESQUIZOFRENIA_3","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_ESQUIZOFRENIA_3.FRECUENCIA.FRECUENCIA_MEDICAMENTO_MIGRANA_3')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ESQUIZOFRENIA_MEDICACION_3_FRECUENCIA_UNIDADES","text","Participant","","","","false","1=Día;2=Semana;3=Mes;0=No sabe/No contesta","1=Dia;2=Setmana;3=Mes;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/FRECUENCIA_ESQUIZOFRENIA_3","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_ESQUIZOFRENIA_3.FRECUENCIA.UNIDADES_3').map({'DIA': 1, 'SEMANA': 2, 'MES': 3, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ALZHEIMER_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/DIAGNOSTICO_ALZHEIMER","Questionnaire/Interview related information","H13","Questionnaire","$('DIAGNOSTICO_ALZHEIMER.EDAD.EDAD_DIAGNOSTICO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ALZHEIMER_EDAD_RANGO","text","Participant","","","","false","1=Menos de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Más de 70;0=No sabe/No contesta","1=Menys de 10;2=De 10 a 20;3=De 20 a 30;4=De 30 a 40;5=De 40 a 50;6=De 50 a 60;7=De 60 a 70;8=Més de 70;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/DIAGNOSTICO_ALZHEIMER","Questionnaire/Interview related information","H13","Questionnaire","$('DIAGNOSTICO_ALZHEIMER.RANGO_EDAD.RANG_EDAD').map({'MENOS_10': 1, '10_20': 2, '20_30': 3, '30_40': 4, '40_50': 5, '50_60': 6, '60_70': 7, 'MAS_70': 8, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ALZHEIMER_MEDICACION_1_USO","text","Participant","","","","false","1=Sí;2=No;0=No sabe/No contesta","1=Sí;2=No;0=No ho sap/No contesta","/datasource/GCAT/table/MICA/variable/MEDICACION_ALZHEIMER","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICACION_ALZHEIMER').map({'SI': 1, 'NO': 2, 'NS_NC': 0}, null, null)","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ALZHEIMER_MEDICACION_1_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_ALZHEIMER","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_ALZHEIMER.MEDICAMENTO.MEDICAMENTO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ALZHEIMER_MEDICACION_1_OTROS","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/MEDICAMENTO_ALZHEIMER","Questionnaire/Interview related information","H14","Questionnaire","$('MEDICAMENTO_ALZHEIMER.OTROS.OTROS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ALZHEIMER_MEDICACION_1_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/EDAD_MEDICAMENTO_ALZHEIMER","Questionnaire/Interview related information","H14","Questionnaire","$('EDAD_MEDICAMENTO_ALZHEIMER.EDAD.EDAD_MEDICAMENTO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"ALZHEIMER_MEDICACION_1_FRECUENCIA","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/FRECUENCIA_ALZHEIMER","Questionnaire/Interview related information","H14","Questionnaire","$('FRECUENCIA_ALZHEIMER.FRECUENCIA._FRECUENCIA_MEDICAMENTO_MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
